# index, meta, _pos
4092,http://www.google.com/intl/fa/add_url.html,"array([-2.21846804, -9.48406497])"
4093,http://www.google.com/intl/fa/ads/,"array([-2.32162201, -9.88836061])"
4094,http://www.google.com/intl/fa/contact.html,"array([-2.20636518, -9.24775293])"
4095,http://www.google.com/intl/fa/faq.html,"array([-2.23450063, -9.27952001])"
4096,http://www.google.com/intl/fa/features.html,"array([-2.53388218, -9.49884439])"
4097,http://www.google.com/intl/fa/help.html,"array([-2.40467412, -9.38413549])"
4098,http://www.google.com/intl/fa/logos.html,"array([-2.28295026, -9.34387293])"
4099,http://www.google.com/intl/fa/options.html,"array([-2.51296798, -9.46860861])"
4100,http://www.google.com/intl/fa/press.html,"array([-2.54606395, -9.65092237])"
4101,http://www.google.com/intl/fa/privacy.html,"array([-2.10472871, -9.26703618])"
4102,http://www.google.com/intl/fa/profile.html,"array([-2.36842891, -9.33511569])"
4103,http://www.google.com/intl/fa/searchcode.html,"array([-2.24455184, -9.47293282])"
4104,http://www.google.com/intl/fa/terms.html,"array([-2.1382426 , -9.29104883])"
4105,http://www.google.com/intl/fa/why_use.html,"array([-2.30986696, -9.41876216])"
4106,http://www.google.com/intl/fa/remove.html,"array([-2.4151344 , -9.45129311])"
4107,http://www.google.com/intl/fa/help/faq_images.html,"array([-2.54037131, -9.61321338])"
4108,http://www.google.com/intl/fa/help/faq_translation.html,"array([-2.50828818, -9.25910999])"
4109,http://www.google.com/intl/fa/feedfetcher.html,"array([ -2.9419012 , -10.12297986])"
4110,http://www.google.com/intl/fa/webmasters/,"array([-3.12009493, -9.89660844])"
4111,http://www.google.com/intl/fa/webmasters/add.html,"array([ -3.45592693, -10.10313075])"
4112,http://www.google.com/intl/fa/webmasters/bot.html,"array([ -3.03924292, -10.29232988])"
4113,http://www.google.com/intl/fa/webmasters/facts.html,"array([ -3.0604884, -10.2969457])"
4114,http://www.google.com/intl/fa/webmasters/guidelines.html,"array([ -2.86349943, -10.31774045])"
4115,http://www.google.com/intl/fa/webmasters/remove.html,"array([ -3.02566345, -10.19522382])"
4116,http://www.google.com/intl/fa/webmasters/seo.html,"array([ -2.84303125, -10.19628481])"
4117,http://www.google.com/intl/fa/help/basics.html,"array([-2.37268659, -9.38952435])"
4118,http://www.google.com/intl/fa/help/interpret.html,"array([-2.38719612, -9.36084857])"
4119,http://www.google.com/intl/fa/help/refinesearch.html,"array([-2.43849854, -9.58197549])"
4120,http://www.google.com/intl/fa/management.html,"array([-2.35798767, -9.26220144])"
4121,http://www.google.com/intl/fa/webmasters/3.html,"array([-2.77760868, -9.98358703])"
4122,http://www.google.com/intl/fi/about.html,"array([-3.26973731, -9.96894266])"
4123,http://www.google.com/intl/fi/add_url.html,"array([-3.35925479, -9.7731111 ])"
4124,http://www.google.com/intl/fi/ads/,"array([ -3.09146268, -10.01024822])"
4125,http://www.google.com/intl/fi/contact.html,"array([-2.99996522, -9.611742  ])"
4126,http://www.google.com/intl/fi/corporate/,"array([ -3.74728029, -10.69876092])"
4127,http://www.google.com/intl/fi/faq.html,"array([-3.19582437, -9.54903559])"
4128,http://www.google.com/intl/fi/features.html,"array([-3.14071529, -9.62853374])"
4129,http://www.google.com/intl/fi/help.html,"array([-3.21231407, -9.51625953])"
4130,http://www.google.com/intl/fi/logos.html,"array([-2.936622  , -9.48919409])"
4131,http://www.google.com/intl/fi/options.html,"array([-3.12621361, -9.5933237 ])"
4132,http://www.google.com/intl/fi/press.html,"array([ -3.71938541, -10.14555045])"
4133,http://www.google.com/intl/fi/privacy.html,"array([-3.36986086, -9.45312622])"
4134,http://www.google.com/intl/fi/searchcode.html,"array([-3.29971082, -9.73147617])"
4135,http://www.google.com/intl/fi/terms.html,"array([-3.44365065, -9.0022475 ])"
4136,http://www.google.com/intl/fi/why_use.html,"array([-3.51688133, -9.56509994])"
4137,http://www.google.com/intl/fi/remove.html,"array([-3.19150233, -9.5826833 ])"
4138,http://www.google.com/intl/fi/corporate/business.html,"array([ -3.58519551, -10.84708147])"
4139,http://www.google.com/intl/fi/corporate/execs.html,"array([ -3.70251007, -10.88605879])"
4140,http://www.google.com/intl/fi/corporate/tech.html,"array([ -3.81630127, -10.84128904])"
4141,http://www.google.com/intl/fi/corporate/address.html,"array([ -3.73394077, -11.04823306])"
4142,http://www.google.com/intl/fi/corporate/culture.html,"array([ -3.62690206, -11.03627438])"
4143,http://www.google.com/intl/fi/corporate/facts.html,"array([ -3.47650135, -11.00363977])"
4144,http://www.google.com/intl/fi/corporate/features.html,"array([ -3.70421937, -11.03844952])"
4145,http://www.google.com/intl/fi/corporate/history.html,"array([ -3.34870603, -10.90759872])"
4146,http://www.google.com/intl/fi/corporate/nopopupads.html,"array([ -3.62359294, -10.90630386])"
4147,http://www.google.com/intl/fi/corporate/software_principles.html,"array([ -3.64951567, -10.93665277])"
4148,http://www.google.com/intl/fi/corporate/tenthings.html,"array([ -3.60042764, -11.0648166 ])"
4149,https://www.google.com/adsense=hl=fi,"array([ -3.11312955, -10.22135968])"
4150,http://www.google.com/intl/fi/corporate/mather_bio.html,"array([ -3.76860464, -11.0413616 ])"
4151,http://www.google.com/intl/fi/press/pressrel/ceo.html,"array([ -3.19402985, -10.84073973])"
4152,http://www.google.com/intl/fi/help/faq_images.html,"array([-2.95608444, -9.63322153])"
4153,http://www.google.com/intl/fi/help/faq_translation.html,"array([-3.17743581, -9.42795236])"
4154,http://www.google.com/intl/fi/feedfetcher.html,"array([ -3.01746252, -10.14381587])"
4155,http://www.google.com/intl/fi/webmasters/,"array([-3.13388159, -9.99274333])"
4156,http://www.google.com/intl/fi/webmasters/add.html,"array([ -3.49195738, -10.10240071])"
4157,http://www.google.com/intl/fi/webmasters/bot.html,"array([ -3.02486171, -10.21832694])"
4158,http://www.google.com/intl/fi/webmasters/facts.html,"array([ -3.10416375, -10.2648786 ])"
4159,http://www.google.com/intl/fi/webmasters/guidelines.html,"array([ -2.87220703, -10.29073771])"
4160,http://www.google.com/intl/fi/webmasters/remove.html,"array([ -3.09180855, -10.23372202])"
4161,http://www.google.com/intl/fi/webmasters/seo.html,"array([ -2.82541271, -10.07136665])"
4162,http://www.google.com/intl/fi/help/basics.html,"array([-3.20175137, -9.45010523])"
4163,http://www.google.com/intl/fi/help/interpret.html,"array([-3.15861185, -9.46286321])"
4164,http://www.google.com/intl/fi/help/refinesearch.html,"array([-2.98365992, -9.58603043])"
4165,http://www.google.com/intl/fi/press/,"array([ -3.30614322, -11.14963435])"
4166,http://www.google.com/intl/fi/press/annc/books_madrid.html,"array([ -3.20843066, -10.71353783])"
4167,http://www.google.com/intl/fi/press/annc/codejam06finals.html,"array([ -3.23239496, -10.86996549])"
4168,http://www.google.com/intl/fi/press/awards.html,"array([ -3.430056  , -10.69668294])"
4169,http://www.google.com/intl/fi/press/descriptions.html,"array([ -3.28135889, -10.6357196 ])"
4170,http://www.google.com/intl/fi/press/guides.html,"array([ -3.46574763, -10.71209075])"
4171,http://www.google.com/intl/fi/press/images.html,"array([ -3.34267932, -10.80651702])"
4172,http://www.google.com/intl/fi/press/podium.html,"array([ -3.52294363, -10.64099839])"
4173,http://www.google.com/intl/fi/press/testimonials.html,"array([ -3.57650523, -10.7770744 ])"
4174,http://www.google.com/intl/fi/press/zeitgeist.html,"array([ -3.23518552, -11.84169198])"
4175,http://www.google.com/intl/fi/jobs,"array([ -4.01311069, -10.49495054])"
4176,http://www.google.com/intl/fi/press/pressrel/pressrelease38.html,"array([ -3.16352002, -10.73722874])"
4177,http://www.google.com/intl/fi/sitemap.html,"array([ -2.94306728, -10.65244227])"
4178,http://www.google.com/intl/fi/press/factorytour.html,"array([ -3.59441514, -10.69390111])"
4179,http://www.google.com/intl/fi/press/intl-zeitgeist.html,"array([ -3.46225362, -11.82397677])"
4180,http://www.google.com/intl/fi/press/zeitgeist/archive.html,"array([ -3.10852533, -11.68064636])"
4181,http://www.google.com/intl/fi/press/zeitgeist_monthly.html,"array([ -3.27269279, -11.8815272 ])"
4182,http://www.google.com/intl/fi/press/podium/ana.html,"array([ -3.75042164, -10.23098721])"
4183,http://www.google.com/intl/fi/press/podium/brin.html,"array([ -3.7763797 , -10.21081381])"
4184,http://www.google.com/intl/fi/press/podium/eric.html,"array([ -3.7814792 , -10.24218888])"
4185,http://www.google.com/intl/fi/press/pressday.html,"array([ -3.5756939 , -10.64231411])"
4186,http://www.google.com/intl/fi/press/testimonials/archive.html,"array([ -3.75716752, -11.14928331])"
4187,http://www.google.com/intl/fi/webmasters/3.html,"array([ -2.85551448, -10.05093041])"
4188,http://www.google.com/intl/fi/profile.html,"array([-3.5931884 , -8.63765047])"
4189,http://www.google.com/intl/fo/about.html,"array([ -2.35504862, -10.3110509 ])"
4190,http://www.google.com/intl/fo/Easter/credit.html,"array([-1.75533572, -9.41015206])"
4191,http://www.google.com/intl/fo/holidaylogos.html,"array([-1.84556745, -9.99019768])"
4192,http://www.google.com/intl/fo/Easter/feature_easter.html,"array([-1.86877688, -9.79989895])"
4193,http://www.google.com/intl/fo/ads/,"array([ -1.8038287 , -10.84611562])"
4194,http://www.google.com/intl/fo/contact/,"array([ -2.56695127, -10.53040277])"
4195,http://www.google.com/intl/fo/corporate/,"array([ -3.48204582, -10.77519368])"
4196,http://www.google.com/intl/fo/help/features.html,"array([ -2.60809972, -10.36215318])"
4197,http://www.google.com/intl/fo/jobs/,"array([ -2.25121929, -10.40433461])"
4198,http://www.google.com/intl/fo/options/,"array([ -2.97080788, -10.44620074])"
4199,http://www.google.com/intl/fo/plex/,"array([ -1.98768937, -10.24744774])"
4200,http://www.google.com/intl/fo/press/,"array([ -3.17897476, -10.85234877])"
4201,http://www.google.com/intl/fo/privacy.html,"array([ -3.12287122, -10.10292446])"
4202,http://www.google.com/intl/fo/services/,"array([ -2.09355473, -11.13186497])"
4203,http://www.google.com/intl/fo/submit_content.html,"array([-1.70057202, -9.55441877])"
4204,http://www.google.com/intl/fo/terms_of_service.html,"array([ -3.16104775, -10.36656741])"
4205,http://www.google.com/intl/fo/contact/newsletter.html,"array([ -2.30904435, -10.06815427])"
4206,http://www.google.com/intl/fo/contact/rate_advertiser.html,"array([ -2.18876793, -10.43105087])"
4207,http://www.google.com/intl/fo/contact/security.html,"array([ -2.20541349, -10.20707705])"
4208,http://www.google.com/intl/fo/contact/success.html,"array([ -2.5678635 , -10.23959934])"
4209,http://www.google.com/intl/fo/sitemap.html,"array([ -2.59339446, -10.57766047])"
4210,http://www.google.com/intl/fo/press/testimonials.html,"array([ -2.88428719, -10.68943455])"
4211,http://www.google.com/intl/fo/corporate/address.html,"array([ -3.64641181, -10.85888507])"
4212,http://www.google.com/intl/fo/corporate/business.html,"array([ -3.50915927, -10.96841235])"
4213,http://www.google.com/intl/fo/corporate/culture.html,"array([ -3.51802894, -10.88262668])"
4214,http://www.google.com/intl/fo/corporate/execs.html,"array([ -3.38989685, -10.73844798])"
4215,http://www.google.com/intl/fo/corporate/facts.html,"array([ -3.38332364, -10.93107579])"
4216,http://www.google.com/intl/fo/corporate/features.html,"array([ -3.62746533, -10.84515753])"
4217,http://www.google.com/intl/fo/corporate/history.html,"array([ -3.24506864, -10.84707505])"
4218,http://www.google.com/intl/fo/corporate/nopopupads.html,"array([ -3.5393383 , -10.79337916])"
4219,http://www.google.com/intl/fo/corporate/software_principles.html,"array([ -3.39339714, -10.7214182 ])"
4220,http://www.google.com/intl/fo/corporate/tech.html,"array([ -3.48303199, -10.62909979])"
4221,http://www.google.com/intl/fo/corporate/tenthings.html,"array([ -3.49335608, -10.89262324])"
4222,http://www.google.com/intl/fo/corporate/mather_bio.html,"array([ -3.70478986, -10.95065596])"
4223,http://www.google.com/intl/fo/press/pressrel/ceo.html,"array([ -3.10216569, -10.78692799])"
4224,http://www.google.com/intl/fo/customlogos.html,"array([ -1.84843072, -10.06111697])"
4225,http://www.google.com/intl/fo/stickers.html,"array([ -1.86782646, -10.14801711])"
4226,http://www.google.com/intl/fo/doodle.html,"array([ -1.16066748, -10.09363504])"
4227,http://www.google.com/intl/fo/doodle11.html,"array([-1.39324333, -9.98635526])"
4228,http://www.google.com/intl/fo/doodle3.html,"array([ -1.42756036, -10.78312227])"
4229,http://www.google.com/intl/fo/doodle4.html,"array([ -1.25379951, -10.20906726])"
4230,http://www.google.com/intl/fo/faq_freewebsearch.html,"array([ -2.28329486, -10.99863528])"
4231,http://www.google.com/intl/fo/searchcode.html,"array([ -2.34231695, -11.02472262])"
4232,http://www.google.com/intl/fo/services/websearch.html,"array([ -2.17163919, -10.98732758])"
4233,http://www.google.com/intl/fo/faq_silvergold.html,"array([ -2.35989341, -10.95379457])"
4234,http://www.google.com/intl/fo/heart/credit01.html,"array([ -1.35741144, -10.19768594])"
4235,http://www.google.com/intl/fo/heart/feature_cons.html,"array([-0.74897609, -9.48277718])"
4236,http://www.google.com/intl/fo/heart/credit.html,"array([-0.21612639, -9.08239899])"
4237,http://www.google.com/intl/fo/heart/heart01.html,"array([-1.88337563, -9.99980522])"
4238,http://www.google.com/intl/fo/help/,"array([ -3.01144525, -10.07967637])"
4239,http://www.google.com/intl/fo/help/basics.html,"array([ -2.71574523, -10.09859404])"
4240,http://www.google.com/intl/fo/help/customize.html,"array([ -2.52494415, -10.21086047])"
4241,http://www.google.com/intl/fo/help/interpret.html,"array([ -2.6942781 , -10.12159922])"
4242,http://www.google.com/intl/fo/help/nopopupads.html,"array([ -2.86862695, -10.2626866 ])"
4243,http://www.google.com/intl/fo/help/refinesearch.html,"array([-2.71623382, -9.92452273])"
4244,http://www.google.com/intl/fo/help/faq.html,"array([-2.5621943, -9.9897834])"
4245,http://www.google.com/intl/fo/help/faq_translation.html,"array([-2.66227042, -9.83960312])"
4246,http://www.google.com/intl/fo/help/pbremoval.html,"array([ -2.06745728, -10.3888321 ])"
4247,http://www.google.com/intl/fo/help/operators.html,"array([ -2.75407237, -10.01103559])"
4248,http://www.google.com/intl/fo/help/cheatsheet.html,"array([-2.82382026, -8.76826232])"
4249,http://www.google.com/intl/fo/holidaylogos00.html,"array([ -1.65400617, -10.12652697])"
4250,http://www.google.com/intl/fo/holidaylogos01.html,"array([ -1.77160135, -10.1862339 ])"
4251,http://www.google.com/intl/fo/holidaylogos03.html,"array([ -1.81552833, -10.17427039])"
4252,http://www.google.com/intl/fo/holidaylogos04.html,"array([ -1.8619865 , -10.25771231])"
4253,http://www.google.com/intl/fo/holidaylogos05.html,"array([ -1.82977823, -10.16060968])"
4254,http://www.google.com/intl/fo/holidaylogos99.html,"array([ -1.87382745, -10.17766612])"
4255,http://www.google.com/intl/fo/mentalplex/MP_faq.html,"array([-1.65004001, -9.93984676])"
4256,http://www.google.com/intl/fo/mentalplex/MP_illustrations.html,"array([-1.69446983, -9.8804038 ])"
4257,http://www.google.com/intl/fo/mentalplex/MP_results.html,"array([-1.34644486, -9.91885123])"
4258,http://www.google.com/intl/fo/jobs.html,"array([-1.86760747, -9.9203383 ])"
4259,http://www.google.com/intl/fo/jobs/international.html,"array([ -2.00755   , -10.52980825])"
4260,http://www.google.com/intl/fo/jobs/working.html,"array([ -1.93482112, -10.47164744])"
4261,http://www.google.com/intl/fo/jobs/openingsintl.html,"array([ -1.86269347, -10.71451089])"
4262,http://www.google.com/intl/fo/jobs/meet.html,"array([ -1.86836345, -10.4915659 ])"
4263,http://www.google.com/intl/fo/jobs/reasons.html,"array([ -1.8559816 , -10.50804374])"
4264,http://www.google.com/intl/fo/permissions/,"array([ -2.29830567, -10.65752836])"
4265,http://www.google.com/intl/fo/permissions/brand_terms.html,"array([ -2.38746775, -10.69769613])"
4266,http://www.google.com/intl/fo/permissions/guidelines.html,"array([ -2.58999345, -10.77928458])"
4267,http://www.google.com/intl/fo/permissions/promotion.html,"array([ -2.39691614, -10.76750615])"
4268,http://www.google.com/intl/fo/permissions/request.html,"array([ -2.3968885 , -10.65304486])"
4269,http://www.google.com/intl/fo/press/annc/codejam06finals.html,"array([ -3.0401429 , -10.66814382])"
4270,http://www.google.com/intl/fo/press/annc/gsa_newfeatures.html,"array([ -3.00187461, -10.78055137])"
